PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste_Removal,Food,,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP000470,Idleb,Harim,Deir Hassan,Al Iman,"36.25254552,36.7407834",IS,769,766,599,518,2652,1,1,1,0.6,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000489,Idleb,Harim,Deir Hassan,Al Jesat,"36.24965532,36.74272491",IS,159,151,124,119,553,1,1,1,,,1,,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000435,Idleb,Harim,Deir Hassan,Al Mansour,"36.23248889,36.733032",IS,409,407,319,275,1410,0.97,0.97,1,0.6,1,,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A
CP000436,Idleb,Harim,Deir Hassan,Al Mazalem,"36.25276902,36.74454443",IS,230,204,154,132,720,0.88,0.88,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000334,Idleb,Harim,Deir Hassan,Al Nahda,"36.24972907,36.74260329",IS,1673,1668,1304,1127,5772,1,1,1,0.6,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000409,Idleb,Harim,Deir Hassan,Al Naief,"36.2476701,36.74530103",IS,257,257,201,173,888,0.78,0.78,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000437,Idleb,Harim,Deir Hassan,Al Nour (Deir Hassan) ,"36.24891742,36.74759331",IS,457,456,357,308,1578,0.92,0.92,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000274,Idleb,Harim,Deir Hassan,Al Rahmah Lahl Al Gab (Al Qaqaa),"36.23588835,36.75313939",IS,1219,1216,951,821,4207,0.97,0.97,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000532,Idleb,Harim,Deir Hassan,Al Safa wa Al Basher,"36.22660809,36.73428109",IS,756,719,594,565,2634,0.2,0.2,1,,,1,,3. Partially covered,3. Partially covered,1.Fully covered,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000476,Idleb,Harim,Deir Hassan,Al Shomaria,"36.25261094,36.74712847",IS,388,387,302,261,1338,0.91,0.91,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000340,Idleb,Harim,Deir Hassan,Al Wdhehee,"36.25739017,36.75094516",IS,2100,2095,1638,1415,7248,0.83,0.83,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000475,Idleb,Harim,Deir Hassan,Babes,"36.25388843,36.74660714",IS,153,153,119,103,528,0.85,0.85,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000466,Idleb,Harim,Deir Hassan,Badelha ,"36.24810866,36.74385808",IS,227,216,178,169,790,1,1,1,,,1,,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000336,Idleb,Harim,Deir Hassan,Ebtieen,"36.23579499,36.75812979",IS,565,564,441,381,1951,0.83,0.89,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000275,Idleb,Harim,Deir Hassan,Ghetaa Al Rahma 1,"36.23935031,36.75148852",IS,1233,1229,961,830,4253,0.89,0.89,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000474,Idleb,Harim,Deir Hassan,Halab Alshahba,"36.25274814,36.75064167",IS,534,532,416,360,1842,0.54,0.54,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000463,Idleb,Harim,Deir Hassan,Kafr Obaid,"36.24369515,36.75393942",IS,155,147,122,116,540,0.8,0.8,1,,,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000473,Idleb,Harim,Deir Hassan,Khan Sheikhon,"36.25322281,36.739285",IS,960,957,749,647,3313,1,1,1,0.6,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000410,Idleb,Harim,Deir Hassan,Khan Toman,"36.24266081,36.75204592",IS,570,569,445,384,1968,0.92,0.92,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000438,Idleb,Harim,Deir Hassan,Lastom Wahdakom,"36.24816218,36.73156191",IS,256,255,199,172,882,1,1,1,0.6,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000439,Idleb,Harim,Deir Hassan,Morek,"36.24442368,36.734446",IS,3043,3035,2373,2050,10501,0.97,0.97,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000472,Idleb,Harim,Deir Hassan,Nasaem Al Khayr 2,"36.23727407,36.75084084",IS,525,500,413,393,1831,0.8,1,1,,,1,,2.Mostly covered,1.Fully covered,1.Fully covered,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000276,Idleb,Harim,Deir Hassan,Nasaem Al Khayr,"36.23827348,36.75040183",IS,1436,1432,1120,967,4955,1,1,1,0.6,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000277,Idleb,Harim,Deir Hassan,Nour Al Houda,"36.23853474,36.74951124",IS,1301,1297,1014,876,4488,1,1,1,0.6,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000568,Idleb,Harim,Deir Hassan,Mulhak Nour Al Houda * ,"36.24064012,36.74890789",IS,528,502,415,395,1840,0.3,0,1,,,1,,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000440,Idleb,Harim,Deir Hassan,Nour Al Kheir,"36.24827694,36.75523424",IS,946,943,738,637,3264,0.71,0.71,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000411,Idleb,Harim,Deir Hassan,Qariat Al Iman ,"36.23799375,36.75100665",IS,318,317,248,214,1097,1,0,1,0.6,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000471,Idleb,Harim,Deir Hassan,Qyam,"36.2430508,36.74573423",IS,537,536,419,362,1854,0.95,0.95,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000338,Idleb,Harim,Deir Hassan,Reef Aleppo,"36.22739372,36.77459222",IS,179,179,140,121,619,1,1,1,0.6,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000328,Idleb,Harim,Deir Hassan,Sons of Mehin (Abna Mehin),"36.24047401,36.73910679",IS,2097,2091,1635,1412,7235,0.96,0.96,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000339,Idleb,Harim,Deir Hassan,Tal Al Karama,"36.18713349,36.75441032",IS,2259,2252,1761,1521,7793,1,1,1,0.6,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000555,Idleb,Harim,Deir Hassan,Tal Fakhar * ,"36.19307967,36.74602636",IS,395,291,170,150,1006,0.3,0,1,,,,,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000335,Idleb,Harim,Deir Hassan,Zamzam,"36.23591618,36.75555566",IS,190,189,148,128,655,1,1,1,0.6,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000567,Idleb,Harim,Deir Hassan,Al Fan Alshemali *,"36.24182546,36.73586831",IS,407,405,472,457,1741,0.55,0.55,1,,,,,2.Mostly covered,2.Mostly covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000441,Idleb,Harim,Deir Hassan,Al Bo Fares,"36.23723206,36.78219005",IS,214,213,167,144,738,0.95,0.95,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000377,Idleb,Harim,Deir Hassan,Al Foqaraa (The Poor),"36.2364612,36.78072078",IS,1120,1117,873,754,3864,1,1,1,0.6,1,,,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered,Not covered - N/A
CP000415,Idleb,Harim,Deir Hassan,Al Ghoraba Homs,"36.23453179,36.78390547",IS,127,127,99,85,438,0.93,0.93,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000442,Idleb,Harim,Deir Hassan,Al Seraj,"36.24590454,36.77429554",IS,402,401,313,271,1387,0.87,0.87,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000443,Idleb,Harim,Deir Hassan,Al Hadaba Al Khadra,"36.25846112,36.76621556",IS,974,971,759,656,3360,0.72,0.72,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000444,Idleb,Harim,Deir Hassan,Al Hader,"36.26768005,36.7474807",IS,106,106,83,71,366,0.85,0.85,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000337,Idleb,Harim,Deir Hassan,Al Mashhad,"36.26494926,36.76403234",IS,320,319,250,216,1105,0.61,0.61,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000465,Idleb,Harim,Deir Hassan,Ard Al Matar 2,"36.1918589,36.75431325",IS,66,76,50,43,235,1,,,,,1,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000464,Idleb,Harim,Deir Hassan,Ard Al Matar,"36.19309839,36.75575566",IS,243,243,190,164,840,0.81,0.81,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000469,Idleb,Harim,Deir Hassan,Omar Al Faroq,"36.18505592,36.75393559",IS,280,279,218,189,966,0.93,0.93,1,0.6,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,2.Mostly covered,1.Fully covered,1.Fully covered
CP000604,Idleb,Harim,Deir Hassan,Qasr Bin Wardan*,"36.24960614,36.73164355",IS,389,370,306,291,1356,0.35,,,,,1,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000605,Idleb,Harim,Deir Hassan,Al Ameriah *,"36.2396003,36.74115237",IS,585,550,462,370,1967,0.4,0,1,0,1,1,,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000606,Idleb,Harim,Deir Hassan,Kafr Kar*,"36.25837029,36.76213997",IS,148,141,116,111,516,0.4,,,,,1,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000607,Idleb,Harim,Deir Hassan,Horan * ,"36.21268151,36.74485937",IS,209,231,132,143,715,0.3,,,,,1,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000454,Idleb,Harim,Kafr Loseen,Al Farja,"36.2444083,36.7246611",IS,275,283,253,210,1021,1,0.2,,,,,,1.Fully covered,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000455,Idleb,Harim,Kafr Loseen,Al Qunetrat,"36.24352736,36.72216188",IS,150,138,108,101,497,0.35,0.6,,,,,,3. Partially covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000194,Idleb,Harim,Kafr Loseen,Damaet Nazeh,"36.24823828,36.71037192",IS,542,498,484,409,1933,0.4,0,,,,,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000491,Idleb,Harim,Kafr Loseen,Khattab,"36.25006238,36.70788668",IS,385,350,322,262,1319,0.35,0.9,,,,,,3. Partially covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000504,Idleb,Harim,Kafr Loseen,Nahn Omaa,"36.2451004,36.72734305",IS,245,232,183,158,818,0.22,0.45,,,,,,3. Partially covered,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000503,Idleb,Harim,Kafr Loseen,Saed 1 (Kafr Lusin) ,"36.23543869,36.71826519",IS,1973,1584,1672,1313,6542,0.18,0,,,,,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000566,Idleb,Harim,Dana,Badr Alhus *,"36.23635226,36.73036844",IS,117,114,114,127,472,0.2,0.5,,,,,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000575,Idleb,Harim,Dana,Aljihad * ,"36.22860222,36.72364961",IS,1911,1866,1570,1307,6654,1,1,1,,1,,,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP000700,Idleb,Harim,Dana,Halap labeih *,"36.23293,36.73629",PC,1265,1200,870,750,4085,0.35,0,1,0.8,1,0.8,,3. Partially covered,Not covered - N/A,1.Fully covered,2.Mostly covered,1.Fully covered,2.Mostly covered
CP000527,Idleb,Harim,Bab Al Hawa,#VALUE!,"36.2356389,36.7180833",IS,1973,1584,1672,1313,6542,,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000721,Idleb,Harim,Bab Al Hawa,Shohadaa Aljanoui * ,"36.243166,36.726971",PC,990,862,725,575,3152,0.25,0,1,0,1,0.25,,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,3. Partially covered
CP000103,Idleb,Harim,Karama,Ahel Al Sham,"36.292227,36.695657",IS,303,305,211,201,1020,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000104,Idleb,Harim,Karama,Ahel Halep,"36.296196,36.699726",IS,247,248,172,164,831,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000106,Idleb,Harim,Karama,Al Ahrar,"36.292398,36.697432",IS,330,312,294,255,1191,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000269,Idleb,Harim,Karama,Al Amal Bil Awdah,"36.292533,36.703452",IS,194,241,159,127,721,0.9,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000107,Idleb,Harim,Karama,Al Aqsa,"36.294899,36.701951",IS,304,227,210,174,915,0.9,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000108,Idleb,Harim,Karama,Al Asil,"36.291481,36.696943",IS,367,369,256,243,1235,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000109,Idleb,Harim,Karama,Al Ataa,"36.292225,36.699633",IS,340,404,261,251,1256,0.85,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000379,Idleb,Harim,Karama,Al Ayade Al Baydaa,"36.296602,36.6997",IS,95,151,124,116,486,0.4,1,1,1,1,,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000270,Idleb,Harim,Karama,Al Eman Billah,"36.294189,36.703259",IS,249,260,222,176,907,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000110,Idleb,Harim,Karama,Al Fadel (Karama) ,"36.2955661397427,36.697890618816",IS,270,272,188,179,909,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000111,Idleb,Harim,Karama,Al Faraj,"36.294924,36.700434",IS,341,350,237,205,1133,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000255,Idleb,Harim,Karama,Al Ghab Al Mankoub,"36.292021,36.703479",IS,223,233,206,187,849,0.89,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000380,Idleb,Harim,Karama,Al Haneen,"36.292732,36.695491",IS,180,199,151,128,658,0.4,1,1,1,1,,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000114,Idleb,Harim,Karama,Al Haq,"36.2946119857951,36.7022311035543",IS,109,148,153,130,540,0.85,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000482,Idleb,Harim,Karama,Al Hidaya Al Namouthajia,"36.2957716666667,36.70953",IS,257,254,222,221,954,0.9,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000115,Idleb,Harim,Karama,Al Hijaz,"36.291654,36.70132",IS,120,160,100,80,460,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000116,Idleb,Harim,Karama,Al Ikhaa,"36.292251,36.700043",IS,587,526,477,376,1966,0.85,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000117,Idleb,Harim,Karama,Al Ikhlas,"36.292187,36.695133",IS,249,227,171,191,838,0.9,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000381,Idleb,Harim,Karama,Al Jabal (Karama) ,"36.291006,36.702536",IS,189,168,148,146,651,0.4,1,1,1,1,,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000118,Idleb,Harim,Karama,Al Karama,"36.293252,36.700929",IS,1204,1212,839,799,4054,0.75,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000382,Idleb,Harim,Karama,Al Karim Al Awsat,"36.290741,36.700802",IS,200,224,248,222,894,0.9,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000120,Idleb,Harim,Karama,Al Mahabbah,"36.290635,36.698284",IS,420,423,293,279,1415,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000121,Idleb,Harim,Karama,Al Manara,"36.2952902493998,36.6977472044527",IS,211,256,220,212,899,0.96,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000122,Idleb,Harim,Karama,Al Mustakbal,"36.295789,36.698669",IS,252,305,247,184,988,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000271,Idleb,Harim,Karama,Al Nahda Al Eslamia,"36.294128,36.703018",IS,238,263,205,181,887,0.91,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000130,Idleb,Harim,Karama,"Al Resalah (extension of Doaa, Doaa & Saleh)","36.2947867484763,36.6987117100507",IS,143,131,120,107,501,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000124,Idleb,Harim,Karama,Al Safa wa Al Marwa,"36.29211,36.698244",IS,329,406,299,234,1268,0.75,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000125,Idleb,Harim,Karama,Al Shuhada,"36.294703,36.698522",IS,136,164,162,103,565,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000483,Idleb,Harim,Karama,Al Zahra',"36.2944833,36.6962472",IS,111,181,154,105,551,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000502,Idleb,Harim,Karama,Algena,"36.30456537,36.65951366",IS,221,233,131,135,720,0.35,1,,,,,,3. Partially covered,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000127,Idleb,Harim,Karama,Atfal Alghad,"36.2925783333333,36.6965933333333",IS,221,233,131,135,720,0.93,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000129,Idleb,Harim,Karama,Doaa,"36.2933583333333,36.69856",IS,440,384,364,327,1515,0.99,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000131,Idleb,Harim,Karama,Doaat Al Kwait (Al Khayrat),"36.2946627801284,36.6972106788307",IS,273,259,228,171,931,0.95,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000133,Idleb,Harim,Karama,Harameen,"36.291285,36.6976233333",IS,294,271,237,212,1014,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000420,Idleb,Harim,Karama,Khan Sheikhon Al Kemawi,"36.28987,36.6977866666667",IS,301,401,448,268,1418,0.95,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000383,Idleb,Harim,Karama,Moatakalen Sahl Al Gab,"36.296028489,36.6992194",IS,512,568,358,283,1721,0.89,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000272,Idleb,Harim,Karama,Nasret Al Mazloum,"36.2957383333333,36.6938266666667",IS,352,393,287,281,1313,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000135,Idleb,Harim,Karama,Nour Al Mustafa,"36.293435,36.6974566666667",IS,385,344,288,278,1295,0.85,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000136,Idleb,Harim,Karama,Nour Al Mustakbal,"36.2960283333333,36.6992166666667",IS,234,285,209,170,898,0.9,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000137,Idleb,Harim,Karama,Nour Al Sham,"36.295231282711,36.6974756307899",IS,144,184,120,109,557,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000384,Idleb,Harim,Karama,Nour Hama,"36.2934933333333,36.704365",IS,54,63,46,44,207,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000139,Idleb,Harim,Karama,Rajaa,"36.2952183333333,36.6945316666667",IS,331,391,227,196,1145,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000140,Idleb,Harim,Karama,Rawdah,"36.2941183333333,36.696445",IS,212,228,133,120,693,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000142,Idleb,Harim,Karama,Salah Eldin (including Al Islah),"36.2955216666667,36.696555",IS,878,926,455,358,2617,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000282,Idleb,Harim,Karama,Sarkhat Tifl,"36.2920533333333,36.7016883333333",IS,208,269,173,134,784,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000143,Idleb,Harim,Karama,Sedik (Extension of Al Aqsa),"36.2942533333333,36.6992466666667",IS,63,79,63,57,262,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000144,Idleb,Harim,Karama,Shaheid Saleh,"36.2948633333333,36.69592",IS,434,447,267,203,1351,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000145,Idleb,Harim,Atma,Shams Al Hurriya,"36.32415253,36.66376651",IS,367,381,361,313,1422,0.91,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000385,Idleb,Harim,Karama,Shuhada Sahl Al Gab,"36.291465,36.704425",IS,393,397,437,363,1590,0.85,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000148,Idleb,Harim,Karama,Tabarak Al Rahman,"36.2934416666667,36.7028",IS,344,408,222,193,1167,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000149,Idleb,Harim,Karama,Taibah,"36.295525,36.7010283333333",IS,373,386,260,243,1262,0.8,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000151,Idleb,Harim,Karama,Watasimu (including Tadamun and Sahl Al Ghab),"36.2937216666667,36.7022916666667",IS,939,1125,849,693,3606,0.9,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000152,Idleb,Harim,Karama,Yasmeen Al Sham,"36.2945366666667,36.693935",IS,583,574,407,383,1947,0.8,1,1,1,1,,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000153,Idleb,Harim,Karama,Zahrat Al Madaen,"36.2963033333333,36.6994316666667",IS,282,432,233,197,1144,1,1,1,1,1,,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
