PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste_Removal,Food,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP000577,Idleb,Idleb,Kelly,Atta alkhair,36.09908333 36.67670556 0 0,IS,531,593,321,274,1719,0.8,0.8,0.9,0.25,0,0.25,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,Not covered - N/A,3. Partially covered
CP000578,Idleb,Idleb,Kelly,Ayadi,36.09908333 36.67670556 0 0,IS,217,242,131,112,702,0.5,0.05,0.8,0.2,0,0.25,2. Mostly covered,3. Partially covered,2. Mostly covered,3. Partially covered,Not covered - N/A,3. Partially covered
CP000579,Idleb,Idleb,Kelly,Barri 2,36.09908333 36.67670556 0 0,IS,497,554,300,257,1608,0.85,0.35,0.8,0.2,0.5,0.75,2. Mostly covered,3. Partially covered,2. Mostly covered,3. Partially covered,2. Mostly covered,2. Mostly covered
CP000580,Idleb,Idleb,Kelly,Barri Camp,36.09908333 36.67670556 0 0,IS,222,248,134,115,719,0.75,0.75,0.8,0.7,0.5,0,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,Not covered - N/A
CP000581,Idleb,Idleb,Kelly,Bilal Camp,36.09908333 36.67670556 0 0,IS,134,121,112,101,468,0.65,0.95,0.7,0.25,0.5,0.75,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,2. Mostly covered,2. Mostly covered
CP000582,Idleb,Idleb,Kelly,Ehsan,36.09908333 36.67670556 0 0,IS,408,455,246,210,1319,0.5,0.9,0.7,0.7,0.5,0.8,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered
CP000583,Idleb,Idleb,Kelly,Faraj Allah,36.09908333 36.67670556 0 0,IS,463,517,280,239,1499,0.75,0.6,0.8,0.3,0,0,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,Not covered - N/A,Not covered - N/A
CP000584,Idleb,Idleb,Kelly,Hamra Camp,36.09908333 36.67670556 0 0,IS,120,130,200,190,640,0.5,0.85,0.75,0.35,0,0.85,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,Not covered - N/A,2. Mostly covered
CP000585,Idleb,Idleb,Kelly,Kafruma,36.09908333 36.67670556 0 0,IS,1946,2169,1175,1004,6294,0.9,0.95,0.7,0.25,0.25,0.25,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,3. Partially covered,3. Partially covered
CP000586,Idleb,Idleb,Kelly,Karnaz,36.09908333 36.67670556 0 0,IS,176,196,106,91,569,0.75,0.75,0.05,0.7,0,0,2. Mostly covered,2. Mostly covered,3. Partially covered,2. Mostly covered,Not covered - N/A,Not covered - N/A
CP000587,Idleb,Idleb,Kelly,Kawkab,36.09908333 36.67670556 0 0,IS,398,445,241,206,1290,0.9,0.8,0.05,0.25,0,0.25,2. Mostly covered,2. Mostly covered,3. Partially covered,3. Partially covered,Not covered - N/A,3. Partially covered
CP000588,Idleb,Idleb,Kelly,Khair,36.09908333 36.67670556 0 0,IS,369,411,223,191,1194,0.8,0.05,0.8,0.05,0,0,2. Mostly covered,3. Partially covered,2. Mostly covered,3. Partially covered,Not covered - N/A,Not covered - N/A
CP000589,Idleb,Idleb,Kelly,Maghara,36.09908333 36.67670556 0 0,IS,55,62,34,29,180,0.8,0.07,0.05,0.05,0,0,2. Mostly covered,3. Partially covered,3. Partially covered,3. Partially covered,Not covered - N/A,Not covered - N/A
CP000590,Idleb,Idleb,Kelly,Mokhtar,36.09908333 36.67670556 0 0,IS,315,352,190,163,1020,0.8,0.05,0.8,0.05,0,0,2. Mostly covered,3. Partially covered,2. Mostly covered,3. Partially covered,Not covered - N/A,Not covered - N/A
CP000591,Idleb,Idleb,Kelly,Muzun Camp,36.09908333 36.67670556 0 0,IS,1074,1199,648,554,3475,0.8,0.8,0.7,0.3,0,0.25,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,Not covered - N/A,3. Partially covered
CP000592,Idleb,Idleb,Kelly,Noor,36.09908333 36.67670556 0 0,IS,315,352,190,163,1020,0.8,0.3,0.9,0.3,0,0,2. Mostly covered,3. Partially covered,2. Mostly covered,3. Partially covered,Not covered - N/A,Not covered - N/A
CP000593,Idleb,Idleb,Kelly,Omneer,36.09908333 36.67670556 0 0,IS,161,180,97,83,521,0.8,0.05,0.7,0.25,0,0,2. Mostly covered,3. Partially covered,2. Mostly covered,3. Partially covered,Not covered - N/A,Not covered - N/A
CP000594,Idleb,Idleb,Kelly,Qurtoba,36.09908333 36.67670556 0 0,IS,371,413,223,191,1198,0.65,0.5,0.05,0.25,0.5,0.7,2. Mostly covered,2. Mostly covered,3. Partially covered,3. Partially covered,2. Mostly covered,2. Mostly covered
CP000595,Idleb,Idleb,Kelly,Rafe'en,36.09908333 36.67670556 0 0,IS,213,238,129,110,690,0.75,0.05,0.05,0.05,0,0,2. Mostly covered,3. Partially covered,3. Partially covered,3. Partially covered,Not covered - N/A,Not covered - N/A
CP000596,Idleb,Idleb,Kelly,Sokari,36.09908333 36.67670556 0 0,IS,380,424,230,196,1230,0.75,0.2,0.7,0.5,0.25,0.75,2. Mostly covered,3. Partially covered,2. Mostly covered,2. Mostly covered,3. Partially covered,2. Mostly covered
CP000597,Idleb,Idleb,Kelly,Taiba (Kelly),36.09908333 36.67670556 0 0,IS,280,312,169,145,906,0.95,0.75,0.8,0.05,0.5,0.8,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,2. Mostly covered,2. Mostly covered
CP000598,Idleb,Idleb,Kelly,Tawhid Camp,36.09908333 36.67670556 0 0,IS,366,409,221,190,1186,0.65,0.5,0.7,0.35,0.5,0.5,2. Mostly covered,2. Mostly covered,2. Mostly covered,3. Partially covered,2. Mostly covered,2. Mostly covered
CP000599,Idleb,Idleb,Kelly,Tuqan Camp,36.09908333 36.67670556 0 0,IS,440,491,266,228,1425,0.65,0.5,0.7,0.75,0.5,0.6,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered
CP000528,Idleb,Idleb,Maaret Tamsrin,Maaret Elekhwan Camp,"36.0668624970001,36.6727532090001",PC,1163,1218,879,721,3981,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
CP000402,Idleb,Idleb,Maaret Tamsrin,Maaret Elekhwan Transit/Reception Centre,"36.0672944,36.684575",T/RC,632,804,747,690,2873,1,1,0,0,0,0,1. Fully covered,1. Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000332,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Al Fateha,"35.9031040420001,36.1909764500001",IS,258,203,155,142,758,0.65,1,0,0,0,0,2. Mostly covered,1. Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000325,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Ataa Al Kheir,"35.9031040420001,36.1909764500001",IS,806,927,877,788,3398,0.5,1,1,1,1,0,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,Not covered - N/A
CP000326,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Ein Al Bayda,"35.9031040420001,36.1909764500001",IS,47,56,35,33,171,0.7,0.7,1,1,1,0.6,2. Mostly covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000327,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Omar,"35.9031040420001,36.1909764500001",IS,194,219,216,209,838,0.5,0.5,1,1,1,0.9,2. Mostly covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000113,Idleb,Jisr-Ash-Shugur,Kherbet Eljoz,Salah Alden (Kherbet Eljoz),"35.9031040420001,36.1909764500001",IS,570,620,585,566,2341,0.75,0.75,1,1,1,0.9,2. Mostly covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000259,Idleb,Jisr-Ash-Shugur,Obein,Al Hanbushiyeh,"35.835141,36.188659",IS,508,503,642,563,2216,1,1,1,1,1,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,Not covered - N/A
CP000505,Idleb,Jisr-Ash-Shugur,Obein,Al Ziyara,"35.869435,36.180009",PC,120,135,140,170,565,0.5,0.5,0.9,0.9,0.9,0.9,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered
CP000523,Idleb,Jisr-Ash-Shugur,Obein,Badama 2,"35.867234,36.177997",IS,86,98,93,88,365,0.75,0.75,0.9,0.9,0.9,0.9,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered
CP000424,Idleb,Jisr-Ash-Shugur,Darkosh,Al Bonyan,"35.9926528,36.3115389",IS,121,127,115,95,458,0.8,1,1,1,1,0,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,Not covered - N/A
CP000481,Idleb,Jisr-Ash-Shugur,Darkosh,Al Faroq (Darkosh) ,"35.9861167,36.3560722",IS,102,111,161,146,520,0.75,1,1,1,1,0.5,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000341,Idleb,Jisr-Ash-Shugur,Darkosh,Ali Bin Abi Taleb (Dorriyeh) ,"35.993814,36.304855",IS,238,299,275,239,1051,0.7,1,1,1,1,0,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,Not covered - N/A
CP000329,Idleb,Jisr-Ash-Shugur,Darkosh,Othman Bin Affan (Darkosh),"35.9031040420001,36.1909764500001",IS,106,128,109,95,438,0.75,1,1,1,1,0,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,Not covered - N/A
CP000238,Idleb,Jisr-Ash-Shugur,Darkosh,Meriamen,"35.9031040420001,36.1909764500001",IS,17,15,10,9,51,0.5,1,0.9,0,0.9,0.25,2. Mostly covered,1. Fully covered,2. Mostly covered,Not covered - N/A,2. Mostly covered,3. Partially covered
CP000480,Idleb,Jisr-Ash-Shugur,Darkosh,Sheikh Essa,"35.9134611,36.378475",IS,131,144,90,84,449,0.75,0.2,1,1,1,0.75,2. Mostly covered,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000459,Idleb,Jisr-Ash-Shugur,Darkosh,Aleppo 1,"36.002122,36.372635",IS,136,137,133,120,526,0.75,1,1,1,1,0,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,Not covered - N/A
CP000460,Idleb,Jisr-Ash-Shugur,Darkosh,Aleppo 2,"36.002633,36.373093",IS,180,177,139,121,617,0.75,1,1,1,1,0,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,Not covered - N/A
CP000447,Idleb,Jisr-Ash-Shugur,Darkosh,Aleppo 3,"36.0055972,36.3731389",IS,168,196,141,124,629,0.5,1,1,1,1,0,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,Not covered - N/A
CP000448,Idleb,Jisr-Ash-Shugur,Darkosh,Al Aman (Darkosh),"35.9793917,36.3418278",IS,150,168,165,155,638,0,1,1,1,1,0,Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,Not covered - N/A
CP000432,Idleb,Jisr-Ash-Shugur,Darkosh,Al Wafa (Darkosh),"35.9629347,36.3367628",IS,67,49,71,73,260,0.8,0.26,0.9,0.8,0.9,0.6,2. Mostly covered,3. Partially covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered
CP000330,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Az-Zawf 1 (Sham),"35.9031040420001,36.1909764500001",IS,324,266,183,212,985,0.5,0.5,1,1,1,0.91,2. Mostly covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
CP000300,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Az-Zawf 2 (Sadaka Tashi),"35.941644,36.198236",PC,465,546,468,358,1837,0.5,1,1,1,1,0,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,Not covered - N/A
CP000289,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Az-Zawf 3 (Al Ikhaa),"35.95015,36.211705",IS,795,906,793,697,3191,0.5,1,1,1,1,0,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,Not covered - N/A
CP000331,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Al Kaderiyeh,"35.915600696,36.301948886",IS,27,37,30,28,122,0.8,0.25,0.9,0.8,0.9,0.5,2. Mostly covered,3. Partially covered,2. Mostly covered,2. Mostly covered,2. Mostly covered,2. Mostly covered
