governorate,district,Sub District,Community,cluster,Location Name,longitude,latitude,geo,environment,girls,boys,women,men,individual,Shelter,Water,Sanitation,Waste Removal,NFI,Food,shelter_cat,water_cat,sanitation_cat,waste_cat,NFI_cat,Food_cat,class
Aleppo,A'zaz,A'zaz,Shamarin,Azaz,Bab Al Noor,37.1277,36.6529,"36.652,37.127",IS,0,0,0,0,8148,0.41,1,1,1,1,1,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,"c. 5,000 - 9,999"
Aleppo,A'zaz,A'zaz,Shamarin,Azaz,"Shamarin (Dhahiat Al-Shuhada, Qatari)",37.1398,36.6536,"36.653,37.139",IS,1494,1977,908,961,5340,0.8,1,1,1,0.8,1,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,"c. 5,000 - 9,999"
Aleppo,A'zaz,A'zaz,Shamarin,Azaz,Al Rayan,37.1187,36.6548,"36.654,37.118",IS,0,0,0,0,9456,,1,1,1,,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered,1. Fully covered,"c. 5,000 - 9,999"
Aleppo,A'zaz,Suran,Zayzafun - Ekdeh,Azaz,Ekkdeh,37.1819,36.66,"36.66,37.181",IS,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Ar Raqqa,Tell Abiad,Tell Abiad,Tell Abiad,Kassas,Kassas,39.0033,36.6602,"36.660,39.003",TC,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,A'zaz,A'zaz,Shamarin,Azaz,Bab Al Iman,37.1353,36.6614,"36.661,37.135",IS,2642,2408,1554,1166,7770,,1,1,1,0.58,1,4. Not covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,"c. 5,000 - 9,999"
Aleppo,A'zaz,A'zaz,Shamarin,Azaz,Al Resalah (Al Armuda),37.1164,36.663,"36.663,37.116",IS,2664,2692,2741,2336,10433,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,"d. 10,000 - 19,999"
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Camp 5,38.0071,36.8097,"36.809,38.007",IS,129,127,74,70,400,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Jarablus 4 (Jbel),38.0077,36.8115,"36.811,38.007",IS,151,153,120,115,539,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Farmers' League,38.0099,36.8145,"36.814,38.009",CC,0,0,0,0,93,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Garden Near Qatari Hospital,38.0119,36.8165,"36.816,38.011",CC,0,0,0,0,0,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Al Sijjad Factory,38.0096,36.8181,"36.818,38.009",CC,0,0,0,0,229,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Jarablus (Youth Centre),38.0108,36.8219,"36.821,38.010",IS,0,0,0,0,405,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Jarablus (Agricultural bank),38.0122,36.8236,"36.823,38.011",IS,0,0,0,0,451,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,a. 0 - 999
Aleppo,Jarablus,Jarablus,Jarablus,Jarablus,Jarablus (Stadium),38.0124,36.8237,"36.823,38.012",IS,0,0,0,0,1325,,,,,,,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,4. Not covered,"b. 1,000 - 4,999"
