PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste_Removal,Food,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP000679,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Zarbah/«·“—»…,Majbal / «·„Ã»·,"35.952,36.876833",IS,75,68,54,44,241,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000680,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Zarbah/«·“—»…,Mashtal/ «·„‘ ·,"36.056833,36.9235",IS,140,128,100,82,450,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000681,Aleppo/Õ·»,Jebel Saman/Ã»· ”„⁄«‰,Daret Azza/œ«—… ⁄“…,Ebad Al_Rahman*/ ⁄»«œ «·—Õ„‰,"36.2391171231865,36.8794922623783",IS,165,151,118,96,530,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000700,Idleb/≈œ·»,Harim/Õ«—„,Dana/ œ«‰«,Halap labeih */ Õ·» ·»ÌÂ,"36.23293,36.73629",PC,695,632,494,405,2226,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000655,Idleb/≈œ·»,Harim/Õ«—„,Qah/ ﬁ«Õ,Shohadaa Alghab */ ‘Âœ«¡ «·€«»,"36.281832,36.713654",IS,3184,2898,2265,1857,10204,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000666,Idleb/≈œ·»,Harim/Õ«—„,Qah/ ﬁ«Õ,Al Akram*/«·√ﬂ—„,"36.27393768,36.73031321",IS,1310,1193,932,764,4199,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000667,Idleb/≈œ·»,Harim/Õ«—„,Qah/ ﬁ«Õ,Wadi Alghazal*/Ê«œÌ «·€“«·,"36.28253125,36.73177501",IS,825,751,587,481,2644,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000656,Idleb/≈œ·»,Harim/Õ«—„,Kafr Deryan/ﬂ›—œ—Ì«‰,Kafr Deryan Camp*/ „ŒÌ„ ﬂ›— œ—Ì«‰,"36.1928539417342,36.678669368383",IS,963,876,685,561,3085,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000687,Idleb/≈œ·»,Harim/Õ«—„,Kafr Deryan/ﬂ›—œ—Ì«‰,Al Kalamoun*/ «·ﬁ·„Ê‰,"36.2011,36.69809",IS,867,789,617,506,2779,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000660,Idleb/≈œ·»,Harim/Õ«—„,Sarmada/ ”—„œ«,khaa Homs*/ ≈Œ«¡ Õ„’,"36.1963694452367,36.6901606823449",IS,64,58,46,37,205,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000661,Idleb/≈œ·»,Harim/Õ«—„,Sarmada/ ”—„œ«,Basmet Amal*/ »”„… √„·,"36.1623151618779,36.7506330214387",IS,328,298,233,191,1050,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000662,Idleb/≈œ·»,Harim/Õ«—„,Sarmada/ ”—„œ«,Faheel Alez*/ ›ÕÌ· «·⁄“,"36.1782825022256,36.7357376155103",IS,452,412,322,264,1450,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000663,Idleb/≈œ·»,Harim/Õ«—„,Sarmada/ ”—„œ«,Saad bin abi wakkas*/”⁄œ »‰ «»Ì Êﬁ«’,"36.1823452483362,36.7374717488372",IS,577,525,411,337,1850,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000664,Idleb/≈œ·»,Harim/Õ«—„,Sarmada/ ”—„œ«,Sinjar Kahrabaa*/ ”‰Ã«— «·ﬂÂ—»«¡,"36.1769351548525,36.7291121487462",IS,571,519,406,333,1829,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000682,Idleb/≈œ·»,Harim/Õ«—„,Sarmada/ ”—„œ«,Al Wafaa(Sarmada)*/ («·Ê›«¡(”—„œ«,"36.164361,36.749434",IS,374,341,266,218,1199,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000696,Idleb/≈œ·»,Harim/Õ«—„,Sarmada/ ”—„œ«,Abo Bakr Alsedek(Sarmada)*/ √»Ê »ﬂ— «·’œÌﬁ (”—„œ«),"36.121222,36.720508",IS,354,322,252,207,1135,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000697,Idleb/≈œ·»,Harim/Õ«—„,Sarmada/ ”—„œ«,Al Ansar * / «·√‰’«—,"36.136419,36.714504",IS,437,398,311,255,1401,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000698,Idleb/≈œ·»,Harim/Õ«—„,Sarmada/ ”—„œ«,Shorleen * / ‘Ê—·Ì‰,"36.115443,36.705417",IS,655,596,466,382,2099,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000699,Idleb/≈œ·»,Harim/Õ«—„,Sarmada/ ”—„œ«,Al Diaa 2 * / «·÷Ì«¡ 2,"36.193778,36.69825",PC,630,574,448,368,2020,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000665,Idleb/≈œ·»,Harim/Õ«—„,Burj Elnumra/»—Ã «·‰„—…,Borj*/ «·»—Ã,"36.1551413180932,36.7432134069676",IS,889,809,633,519,2850,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000658,Idleb/≈œ·»,Harim/Õ«—„,Hezreh - Hezri,Wadi Haroon*/ Ê«œÌ Â«—Ê‰,"36.24542195,36.78351602",IS,229,209,163,134,735,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000659,Idleb/≈œ·»,Harim/Õ«—„,Hezreh - Hezri,Altheka* / «·Àﬁ…,"36.23497998,36.77721596",IS,88,80,63,51,282,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000701,Idleb/≈œ·»,Harim/Õ«—„,Tilaada/ ·⁄«œ…,Tilaada * /   ·⁄«œ…,"36.251749,36.796624",IS,575,524,409,336,1844,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000702,Idleb/≈œ·»,Harim/Õ«—„,Tilaada/ ·⁄«œ…,Al Etisam */ «·«⁄ ’«„,"36.285068,36.761602",IS,318,290,226,186,1020,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000703,Idleb/≈œ·»,Harim/Õ«—„,Dana/ œ«‰«,Al Hijra * / «·ÂÃ—…,"36.225755,36.775802",IS,152,138,108,89,487,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000710,Idleb/≈œ·»,Harim/Õ«—„,Ghafar/«·€›—,Ghafar * / «·€›—,"35.946397,36.468343",IS,499,454,355,291,1599,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000711,Idleb/≈œ·»,Harim/Õ«—„,Armanaz/√—„‰«“,Al Nouri (Armanaz) * / «·‰Ê—Ì(√—„‰«“),"35.975631,36.502565",IS,523,476,372,305,1676,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000685,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Kelly/ﬂ··Ì,Tajamouaa Alrahma*/  Ã„⁄ «·—Õ„…,"36.148399,36.701306",IS,1248,1136,888,728,4000,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000686,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Kelly/ﬂ··Ì,Al Faysal*/ «·›Ì’·,"36.115226,36.694199",IS,222,202,158,129,711,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000657,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Batenta/»« ‰ Â,Al Hawija* / «·ÕÊÌÃ…,"36.0044698091223,36.6126475017517",IS,187,170,133,109,599,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000668,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Hazano/Õ“«‰Ê,West of Mansour washer*/€—»Ì „€”·… „‰’Ê—,"36.0859128227457,36.7215676512569",IS,16,14,11,9,50,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000669,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Hazano/Õ“«‰Ê,Behind of Mansour Washer*/Œ·› „€”·… „‰’Ê—,"36.0859972285106,36.7225039936602",IS,50,45,36,29,160,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000670,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Hazano/Õ“«‰Ê,Almakbara Alshemaly*/ «·„ﬁ»—… «·‘„«·Ì,"36.0866096941754,36.7284098826348",IS,22,20,16,13,71,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000688,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Maaret Tamsrin/ „⁄—…  „’—Ì‰,Maarbouna*/ „⁄—»Ê‰…,"36.0536,36.62793",IS,117,107,83,68,375,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000689,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Shekh Bahr/«·‘ÌŒ »Õ—,Al Karamah(Shekh Bahr)*/ «·ﬂ—«„…(«·‘ÌŒ »Õ—),"36.047328,36.569138",IS,1404,1278,999,819,4500,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000690,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Murin / „Ê—Ì‰,Murin Caps*/  Ã„⁄ „ŒÌ„«‰ „Ê—Ì‰,"35.985587,36.559117",IS,655,596,466,382,2099,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000691,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Maaret Tamsrin/ „⁄—…  „’—Ì‰,Al Anwar (Maart Msrin)*/ «·«‰Ê«—(„⁄—… „’—Ì‰),"36.038547,36.648532",IS,484,441,345,282,1552,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000692,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·», Kafrehmul/«·ﬂ›—_ﬂ›—ÌÕ„Ê·,Robaa Aljour / —»⁄ «·ÃÊ—,"36.048994,36.7010087",IS,95,86,67,55,303,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000693,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·», Kafrehmul/«·ﬂ›—_ﬂ›—ÌÕ„Ê·,Al Job / «·Ã»,"36.047549,36.699753",IS,604,550,430,352,1936,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000694,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Batenta/»« ‰ Â,Al Zeyara (Batenta) * / «·“Ì«—…(»« ‰ Â),"36.005656,36.594789",IS,119,108,84,69,380,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000695,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Hazano/Õ“«‰Ê,Al Abbas */ «·⁄»«”,"36.093293,36.720866",IS,562,511,400,328,1801,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000708,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Sarmin/”—„Ì‰,Manhal Almiah * / „‰Â· «·„Ì«Â,"35.907396,36.7361663",IS,284,258,202,166,910,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000709,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Idleb/≈œ·»,Ritco * / —Ì ﬂÊ,"35.946063,36.570252",IS,297,270,211,173,951,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
C0000712,Idleb/≈œ·»,Idleb/„—ﬂ“ ≈œ·»,Al-Swagheih/«·’Ê«€Ì…,Ahl Alkhair(Al Sawagheih) * / √Â· «·ŒÌ— («·’Ê«€Ì…),"36.008087,36.751034",IS,275,250,195,160,880,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000683,Idleb/≈œ·»,Jisr-Ash-Shugur/Ã”— «·‘€Ê—,Jisr-Ash-Shugur/ Ã”— «·‘€Ê—,Bayt Soufan*/ »Ì  ’Ê›«‰,"35.91573,36.180146",IS,350,319,249,204,1122,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000684,Idleb/≈œ·»,Jisr-Ash-Shugur/Ã”— «·‘€Ê—,Jisr-Ash-Shugur/ Ã”— «·‘€Ê—,Kafilt Alkhair*/ ﬁ«›·… «·ŒÌ—,"35.947949,36.205759",IS,623,567,444,364,1998,,,,,,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
